sku,store,attribute_set,type,category,root_category,product_websites,brewing,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,ebizmarts_mark_visited,enable_googlecheckout,food_pairing,gallery,gift_message_available,has_options,image,image_label,ingredients,is_imported,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,nice_flowery_sentence,options_container,origins,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tasting_notes,tax_class_id,tea_liquor,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,links_related_sku,links_related_position,links_crosssell_sku,links_crosssell_position,links_upsell_sku,links_upsell_position,associated_sku,associated_default_qty,associated_position,tier_price_website,tier_price_customer_group,tier_price_qty,tier_price_price,group_price_website,group_price_customer_group,group_price_price,media_attribute_id,media_image,media_lable,media_position,media_is_disabled
GOUR0002-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:07:00,,,,,,No,1,"Butter cookies, cream cakes, pork ribs, bacon",,,0,,,Black tea with mint and cocoa.,,,,,,,,,Use config,Use config,Chocolate Truffle Mint (10 gr),,,"All the flavours of a chocolate truffle with a mint centre in a warm, comforting brew.",Block after Info Column,Nilgiri,,5,0,,,,,,,2,"Full bodied tea. Notes of warm, toasted coffee and rich, hot cocoa, with a touch of mint to lighten the palate. ",2,Copper red,,,08/01/2015 02:38:00,chocolate-truffle-mint,chocolate-truffle-mint.html,1,20,98,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0001,,GOUR0001,,,,,,,,,,,,88,,,1,0
GOUR0002-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,No,1,"Butter cookies, cream cakes, pork ribs, bacon",,,0,,,Black tea with mint and cocoa.,,,,,,,,,Use config,Use config,Chocolate Truffle Mint (100 gr),,,"All the flavours of a chocolate truffle with a mint centre in a warm, comforting brew.",Block after Info Column,Nilgiri,,18,0,,,,24/02/2015 00:00:00,14.4,,1,"Full bodied tea. Notes of warm, toasted coffee and rich, hot cocoa, with a touch of mint to lighten the palate. ",2,Copper red,,,24/02/2015 06:52:00,chocolate-truffle-mint,chocolate-truffle-mint-2057.html,1,110,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0001,,GOUR0001,,,,,,,,,,,,88,,,1,0
GOUR0002-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,No,1,"Butter cookies, cream cakes, pork ribs, bacon",,,0,,,Black tea with mint and cocoa.,,,,,,,,,Use config,Use config,Chocolate Truffle Mint (50 gr),,,"All the flavours of a chocolate truffle with a mint centre in a warm, comforting brew.",Block after Info Column,Nilgiri,,9,0,,,,24/02/2015 00:00:00,7.2,,1,"Full bodied tea. Notes of warm, toasted coffee and rich, hot cocoa, with a touch of mint to lighten the palate. ",2,Copper red,,,24/02/2015 06:51:00,chocolate-truffle-mint,chocolate-truffle-mint-2058.html,1,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,0,1,0,0,,,GOUR0001,,GOUR0001,,,,,,,,,,,,88,,,1,0
GOUR0002,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,No,1,"Butter cookies, cream cakes, pork ribs, bacon",,,0,,,Black tea with mint and cocoa.,,,,,,,,,,,Chocolate Truffle Mint Black Tea,,,"All the flavours of a chocolate truffle with a mint centre in a warm, comforting brew.",Block after Info Column,Nilgiri,,,0,,,,,,,1,"Full bodied tea. Notes of warm, toasted coffee and rich, hot cocoa, with a touch of mint to lighten the palate. ",,Copper red,,,24/02/2015 07:05:00,chocolate-truffle-mint,chocolate-truffle-mint-2075.html,4,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0001,0,GOUR0001,0,GOUR0002-02,0,2,,,,,,,,88,,,1,0
GOUR0003-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,No,1,"Breakfast spreads such as breads, jams, eggs, toast",,,0,,,Black tea with toffee-caramel chunks.,,,,,,,,,Use config,Use config,English Toffee (10 gr),,,"A warm, toasty aroma gives way to silky caramel, an excellent breakfast brew . ",Block after Info Column,Sri Lanka,,5,0,,,,,,,2,Medium bodied tea. Sweet chestnut aroma with a light woody mid note and a caramel finish on the palate,2,Sombre brown,,,08/01/2015 02:36:00,english-toffee,english-toffee.html,1,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0009,,ART0009,,,,,,,,,,,,88,,,1,0
GOUR0003-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,No,1,"Breakfast spreads such as breads, jams, eggs, toast",,,0,,,Black tea with toffee-caramel chunks.,,,,,,,,,Use config,Use config,English Toffee (100 gr),,,"A warm, toasty aroma gives way to silky caramel, an excellent breakfast brew . ",Block after Info Column,Sri Lanka,,18,0,,,,02/03/2015 00:00:00,14.4,,1,Medium bodied tea. Sweet chestnut aroma with a light woody mid note and a caramel finish on the palate,2,Sombre brown,,,02/03/2015 07:06:00,english-toffee,english-toffee-2052.html,1,110,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0009,,ART0009,,,,,,,,,,,,88,,,1,0
GOUR0003-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,No,1,"Breakfast spreads such as breads, jams, eggs, toast",,,0,,,Black tea with toffee-caramel chunks.,,,,,,,,,Use config,Use config,English Toffee (50 gr),,,"A warm, toasty aroma gives way to silky caramel, an excellent breakfast brew . ",Block after Info Column,Sri Lanka,,9,0,,,,02/03/2015 00:00:00,7.2,,1,Medium bodied tea. Sweet chestnut aroma with a light woody mid note and a caramel finish on the palate,2,Sombre brown,,,02/03/2015 07:07:00,english-toffee,english-toffee-2053.html,1,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0009,,ART0009,,,,,,,,,,,,88,,,1,0
GOUR0003,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,No,1,"Breakfast spreads such as breads, jams, eggs, toast",,,0,,,Black tea with toffee-caramel chunks.,,,,,,,,,,,English Toffee Black Tea,,,"A warm, toasty aroma gives way to silky caramel, an excellent breakfast brew . ",Block after Info Column,Sri Lanka,,,0,,,,,,,1,Medium bodied tea. Sweet chestnut aroma with a light woody mid note and a caramel finish on the palate,,Sombre brown,,,02/03/2015 07:05:00,english-toffee,english-toffee-2059.html,4,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0001,0,GOUR0001,0,GOUR0003-02,0,2,,,,,,,,88,,,1,0
GOUR0004-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,No,1,"Fruitcake, baked poultry, smoked ham, mince pie",,,0,,,"Black tea blend of candied orange, spices, and a sprinkling of gold dust.",,,,,,,,,Use config,Use config,Jour de Fete (10 gr),,,Spread a little festive cheer with spices and sprightly flavours. A dash of gold to brighten up the atmosphere.,Block after Info Column,Mixed Origins,,5,0,,,,,,,2,"Full bodied tea. Spicy, floral top notes of nutmeg and cinnamon with a hint of cookie dough, ending in a long finish. Sweet aftertaste leaves a lingering floral note.",2,Copper and gold dust,,,08/01/2015 01:47:00,jour-de-fete,jour-de-fete.html,1,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0010,,ART0010,,,,,,,,,,,,88,,,1,0
GOUR0004-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,,1,"Fruitcake, baked poultry, smoked ham, mince pie",,,0,,,"Black tea blend of candied orange, spices, and a sprinkling of gold dust.",,,,,,,,,Use config,Use config,Jour de Fete (100 gr),,,Spread a little festive cheer with spices and sprightly flavours. A dash of gold to brighten up the atmosphere.,Block after Info Column,Mixed Origins,,25,0,,,,,,,1,"Full bodied tea. Spicy, floral top notes of nutmeg and cinnamon with a hint of cookie dough, ending in a long finish. Sweet aftertaste leaves a lingering floral note.",2,Copper and gold dust,,,25/07/2013 10:18:00,jour-de-fete,jour-de-fete-2071.html,1,110,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0010,,ART0010,,,,,,,,,,,,88,,,1,0
GOUR0004-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,,1,"Fruitcake, baked poultry, smoked ham, mince pie",,,0,,,"Black tea blend of candied orange, spices, and a sprinkling of gold dust.",,,,,,,,,Use config,Use config,Jour de Fete (50 gr),,,Spread a little festive cheer with spices and sprightly flavours. A dash of gold to brighten up the atmosphere.,Block after Info Column,Mixed Origins,,12.5,0,,,,,,,1,"Full bodied tea. Spicy, floral top notes of nutmeg and cinnamon with a hint of cookie dough, ending in a long finish. Sweet aftertaste leaves a lingering floral note.",2,Copper and gold dust,,,28/01/2014 02:29:00,jour-de-fete,jour-de-fete-2072.html,1,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0010,,ART0010,,,,,,,,,,,,88,,,1,0
GOUR0004,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,No,1,"Fruitcake, baked poultry, smoked ham, mince pie",,,0,,,"Black tea blend of candied orange, spices, and a sprinkling of gold dust.",,,,,,,,,,,Jour de Fete Black Tea,,,Spread a little festive cheer with spices and sprightly flavours. A dash of gold to brighten up the atmosphere.,Block after Info Column,Mixed Origins,,,0,,,,,,,1,"Full bodied tea. Spicy, floral top notes of nutmeg and cinnamon with a hint of cookie dough, ending in a long finish. Sweet aftertaste leaves a lingering floral note.",,Copper and gold dust,,,08/01/2015 01:47:00,jour-de-fete,jour-de-fete-2073.html,4,,0,0,1,0,0,1,1,1,10000,1,0,1,1,1,0,0,1,0,1,0,0,,,ART0010,0,ART0010,0,GOUR0004-02,0,2,,,,,,,,88,,,1,0
GOUR0005-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,No,1,"Brie and camembert cheese, dried fruits and nuts, bread and butter pudding.",,,0,,,Black tea infused with the aroma of lychees.,,,,,,,,,Use config,Use config,Lychee Black (10 gr),,,Juicy and reminiscent of succulent lychees. Refreshing as an afternoon iced tea.,Block after Info Column,China,,5,0,,,,,,,2,"Medium bodied tea. Sweet, fruity notes of caramelised lychee with a smooth finish. ",2,Dark copper,,,08/01/2015 01:52:00,lychee-black,lychee-black.html,1,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0007,,GOUR0007,,,,,,,,,,,,88,,,1,0
GOUR0005-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,,1,"Brie and camembert cheese, dried fruits and nuts, bread and butter pudding.",,,0,,,Black tea infused with the aroma of lychees.,,,,,,,,,Use config,Use config,Lychee Black (100 gr),,,Juicy and reminiscent of succulent lychees. Refreshing as an afternoon iced tea.,Block after Info Column,China,,18,0,,,,27/01/2014 00:00:00,13.1,02/02/2014 00:00:00,1,"Medium bodied tea. Sweet, fruity notes of caramelised lychee with a smooth finish. ",2,Dark copper,,,28/01/2014 04:36:00,lychee-black,lychee-black-2039.html,1,110,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0007,,GOUR0007,,,,,,,,,,,,88,,,1,0
GOUR0005-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,,1,"Brie and camembert cheese, dried fruits and nuts, bread and butter pudding.",,,0,,,Black tea infused with the aroma of lychees.,,,,,,,,,Use config,Use config,Lychee Black (50 gr),,,Juicy and reminiscent of succulent lychees. Refreshing as an afternoon iced tea.,Block after Info Column,China,,9,0,,,,,,,1,"Medium bodied tea. Sweet, fruity notes of caramelised lychee with a smooth finish. ",2,Dark copper,,,28/01/2014 02:29:00,lychee-black,lychee-black-2040.html,1,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,0,1,0,0,,,GOUR0007,,GOUR0007,,,,,,,,,,,,88,,,1,0
GOUR0005,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,No,1,"Brie and camembert cheese, dried fruits and nuts, bread and butter pudding.",,,0,,,Black tea infused with the aroma of lychees.,,,,,,,,,,,Lychee Black Tea,,,Juicy and reminiscent of succulent lychees. Refreshing as an afternoon iced tea.,Block after Info Column,China,,,0,,,,,,,1,"Medium bodied tea. Sweet, fruity notes of caramelised lychee with a smooth finish. ",,Dark copper,,,08/01/2015 01:52:00,lychee-black,lychee-black-2041.html,4,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0006,0,GOUR0006,0,GOUR0005-02,0,2,,,,,,,,88,,,1,0
GOUR0006-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,No,1,"Cheesecakes, macarons, lychees, pistachio desserts",,,0,,,Black tea with rose and orange.,,,,,,,,,Use config,Use config,Loukhom (10 gr),,,"Inspired by the street bazaars of Istanbul where rose perfumes waft from every street corner. Loukhom is the Turkish name for the popular confection, Turkish Delight. ",Block after Info Column,Mixed Origins,,5,0,,,,,,,2,"Medium bodied tea. Citrus top notes and bold rose notes, with a slightly nutty flavour. Mild tangy finish. ",2,Ochre,,,08/01/2015 01:56:00,loukhom,loukhom.html,1,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0007,,ART0007,,,,,,,,,,,,88,,,1,0
GOUR0006-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,,1,"Cheesecakes, macarons, lychees, pistachio desserts",,,0,,,Black tea with rose and orange.,,,,,,,,,Use config,Use config,Loukhom (100 gr),,,"Inspired by the street bazaars of Istanbul where rose perfumes waft from every street corner. Loukhom is the Turkish name for the popular confection, Turkish Delight. ",Block after Info Column,Mixed Origins,,18,0,,,,,,,1,"Medium bodied tea. Citrus top notes and bold rose notes, with a slightly nutty flavour. Mild tangy finish. ",2,Ochre,,,25/07/2013 10:19:00,loukhom,loukhom-2076.html,1,110,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0007,,ART0007,,,,,,,,,,,,88,,,1,0
GOUR0006-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,,1,"Cheesecakes, macarons, lychees, pistachio desserts",,,0,,,Black tea with rose and orange.,,,,,,,,,Use config,Use config,Loukhom (50 gr),,,"Inspired by the street bazaars of Istanbul where rose perfumes waft from every street corner. Loukhom is the Turkish name for the popular confection, Turkish Delight. ",Block after Info Column,Mixed Origins,,9,0,,,,,,,1,"Medium bodied tea. Citrus top notes and bold rose notes, with a slightly nutty flavour. Mild tangy finish. ",2,Ochre,,,28/01/2014 02:29:00,loukhom,loukhom-2077.html,1,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0007,,ART0007,,,,,,,,,,,,88,,,1,0
GOUR0006,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,No,1,"Cheesecakes, macarons, lychees, pistachio desserts",,,0,,,Black tea with rose and orange.,,,,,,,,,,,Loukhom Black Tea,,,"Inspired by the street bazaars of Istanbul where rose perfumes waft from every street corner. Loukhom is the Turkish name for the popular confection, Turkish Delight. ",Block after Info Column,Mixed Origins,,,0,,,,,,,1,"Medium bodied tea. Citrus top notes and bold rose notes, with a slightly nutty flavour. Mild tangy finish. ",,Ochre,,,08/01/2015 01:55:00,loukhom,loukhom-2078.html,4,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0015,0,GOUR0015,0,GOUR0006-02,0,2,,,,,,,,88,,,1,0
GOUR0007-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,,1,"Dark chocolate, salsa, grilled seafood, roasted chicken",,,0,,,"Argentinean tea with mango, hot chilli and herbs. ",,,,,,,,,Use config,Use config,Mexican Mango (10 gr),,,Spiciness coupled with the twang of tropical fruits to combat hot summer afternoons. Serve as an iced tea.,Block after Info Column,Argentina,,5,0,,,,,,,1,Medium bodied tea. Laced with floral and fruity notes of various tropical fruits.,2,Dark Copper,,,25/07/2013 10:19:00,mexican-mango,mexican-mango.html,1,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,0,1,0,0,,,GOUR0005,,GOUR0005,,,,,,,,,,,,88,,,1,0
GOUR0007-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,,1,"Dark chocolate, salsa, grilled seafood, roasted chicken",,,0,,,"Argentinean tea with mango, hot chilli and herbs. ",,,,,,,,,Use config,Use config,Mexican Mango (100 gr),,,Spiciness coupled with the twang of tropical fruits to combat hot summer afternoons. Serve as an iced tea.,Block after Info Column,Argentina,,18,0,,,,,,,1,Medium bodied tea. Laced with floral and fruity notes of various tropical fruits.,2,Dark Copper,,,25/07/2013 10:19:00,mexican-mango,mexican-mango-2068.html,1,110,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0005,,GOUR0005,,,,,,,,,,,,88,,,1,0
GOUR0007-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,,1,"Dark chocolate, salsa, grilled seafood, roasted chicken",,,0,,,"Argentinean tea with mango, hot chilli and herbs. ",,,,,,,,,Use config,Use config,Mexican Mango (50 gr),,,Spiciness coupled with the twang of tropical fruits to combat hot summer afternoons. Serve as an iced tea.,Block after Info Column,Argentina,,9,0,,,,,,,1,Medium bodied tea. Laced with floral and fruity notes of various tropical fruits.,2,Dark Copper,,,28/01/2014 02:29:00,mexican-mango,mexican-mango-2069.html,1,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,1,0,1,0,0,,,GOUR0005,,GOUR0005,,,,,,,,,,,,88,,,1,0
GOUR0007,,Default,grouped,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,No,1,"Dark chocolate, salsa, grilled seafood, roasted chicken",,,0,,,"Argentinean tea with mango, hot chilli and herbs. ",,,,,,,,,,,Mexican Mango Black Tea,,,Spiciness coupled with the twang of tropical fruits to combat hot summer afternoons. Serve as an iced tea.,Block after Info Column,Argentina,,,0,,,,,,,1,Medium bodied tea. Laced with floral and fruity notes of various tropical fruits.,,Dark Copper,,,08/01/2015 01:58:00,mexican-mango,mexican-mango-2070.html,4,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,GOUR0025,0,GOUR0025,0,GOUR0007-02,0,2,,,,,,,,88,,,1,0
GOUR0008-01,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,No,1,"Dark chocolate, creamy desserts, lasagna. ",,,0,,,Ceylon black tea with red sugar hearts.,,,,,,,,,Use config,Use config,Sweetheart (10 gr),,,Express your mood for affection as you sip this nectar with pink hearts.,Block after Info Column,Sri Lanka,,5,0,,,,,,,2,"Complex, medium bodied tea. Notes of rose, lychee and passion fruit, leaving a lingering floral sweetness on the palate",2,Copper,,,08/01/2015 02:02:00,sweetheart,sweetheart.html,1,20,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0002,,ART0002,,,,,,,,,,,,88,,,1,0
GOUR0008-02,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,,1,"Dark chocolate, creamy desserts, lasagna. ",,,0,,,Ceylon black tea with red sugar hearts.,,,,,,,,,Use config,Use config,Sweetheart (100 gr),,,Express your mood for affection as you sip this nectar with pink hearts.,Block after Info Column,Sri Lanka,,18,0,,,,,,,1,"Complex, medium bodied tea. Notes of rose, lychee and passion fruit, leaving a lingering floral sweetness on the palate",2,Copper,,,25/07/2013 10:19:00,sweetheart,sweetheart-2069.html,1,110,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0002,,ART0002,,,,,,,,,,,,88,,,1,0
GOUR0008-03,,Default,simple,Online Store/Tea/Collections,Default Root,base,2g for 200ml of water at 96-98�C. Steep for 3 -5 mins.,,,,22/09/2012 12:08:00,,,,,,,1,"Dark chocolate, creamy desserts, lasagna. ",,,0,,,Ceylon black tea with red sugar hearts.,,,,,,,,,Use config,Use config,Sweetheart (50 gr),,,Express your mood for affection as you sip this nectar with pink hearts.,Block after Info Column,Sri Lanka,,9,0,,,,,,,1,"Complex, medium bodied tea. Notes of rose, lychee and passion fruit, leaving a lingering floral sweetness on the palate",2,Copper,,,28/01/2014 02:29:00,sweetheart,sweetheart-2070.html,1,50,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,0,1,0,1,0,0,,,ART0002,,ART0002,,,,,,,,,,,,88,,,1,0
